Label	Area	Perim	Circ	Feret	FeretX	FeretY	FeretAngle	MinFeret	AR	Round	Solidity
fueracol	0.841	3.59	0.82	1.167	9.817	9.062	74.476	0.96	1.266	0.79	0.963
fueracol	0.591	3.003	0.823	0.918	14.457	8.27	157.655	0.854	1.044	0.958	0.969
fueracol	0.797	3.529	0.805	1.158	15.144	9.332	125.478	0.884	1.356	0.738	0.949
fueracol	0.499	2.736	0.839	0.982	13.525	9.78	168.988	0.689	1.412	0.708	0.976
fueracol	0.898	3.653	0.845	1.172	3.828	10.952	67.537	0.972	1.177	0.85	0.976
fueracol	0.537	2.875	0.817	0.963	15.327	11.775	11.857	0.727	1.323	0.756	0.965
fueracol	0.852	3.656	0.801	1.164	9.754	12.134	20.706	0.944	1.264	0.791	0.954
fueracol	0.701	3.361	0.78	1.111	6.567	12.962	158.847	0.836	1.395	0.717	0.947
fueracol	0.875	3.688	0.808	1.195	5.473	15.264	147.28	0.927	1.291	0.775	0.973
fueracol	1.026	3.844	0.872	1.231	15.649	3.593	157.884	1.041	1.18	0.847	0.986
fueracol	0.691	3.317	0.789	1.166	9.046	4.687	84.62	0.778	1.578	0.634	0.968
fueracol	0.93	3.785	0.816	1.24	16.696	4.828	168.124	1.004	1.269	0.788	0.96
fueracol	0.673	3.18	0.836	1.086	6.65	7.557	160.087	0.806	1.361	0.735	0.974
fueracol	0.969	3.913	0.795	1.228	17.832	8.983	52.061	1.034	1.216	0.823	0.953
fueracol	0.575	3.056	0.774	0.954	16.186	8.827	6.271	0.807	1.121	0.892	0.959
fueracol	0.817	3.529	0.824	1.136	10.447	9.353	137.974	0.917	1.264	0.791	0.96
fueracol	0.765	3.367	0.847	1.062	16.951	9.634	105.945	0.928	1.167	0.857	0.973
fueracol	0.749	3.323	0.852	1.009	6.161	10.009	125.331	0.957	1.049	0.953	0.973
fueracol	0.802	3.571	0.79	1.127	8.484	10.186	128.246	0.931	1.249	0.8	0.946
fueracol	1.387	5.352	0.609	1.621	7.338	12.827	49.299	1.176	1.514	0.66	0.896
fueracol	0.782	3.404	0.849	1.102	13.155	13.009	16.466	0.932	1.177	0.849	0.971
fueracol	0.817	3.566	0.808	1.15	16.165	12.952	100.699	0.912	1.291	0.775	0.962
fueracol	1.478	5.12	0.709	1.682	10.728	14.738	79.838	1.2	1.544	0.648	0.927
fueracol	1.068	5.021	0.533	1.631	5.468	14.332	173.215	0.986	1.833	0.546	0.84
fueracol	2.046	8.324	0.371	2.568	12.28	13.957	124.592	1.419	2.224	0.45	0.747
fueracol	0.939	3.784	0.824	1.21	4.109	14.134	138.141	1.011	1.216	0.822	0.958
fueracol	1.176	6.11	0.396	1.398	7.65	15.806	24.656	1.19	1.112	0.899	0.906
fueracol	0.937	3.826	0.804	1.231	19.618	15.321	128.13	1.001	1.274	0.785	0.957
fueracol	0.599	3.016	0.828	0.994	11.322	17.347	171.87	0.754	1.334	0.749	0.959
fueracol	2.101	8.318	0.382	2.825	13.363	3.265	79.27	1.131	3.24	0.309	0.757
fueracol	1.082	4.291	0.739	1.331	11.718	0.724	132.621	1.098	1.21	0.826	0.95
fueracol	0.666	3.215	0.81	1.036	14.79	2.776	109.073	0.892	1.064	0.94	0.954
fueracol	0.641	3.057	0.862	0.997	12.192	3.073	143.07	0.823	1.193	0.838	0.981
fueracol	1.881	7.122	0.466	2.24	4.01	3.14	139.904	1.225	2.242	0.446	0.811
fueracol	0.783	3.429	0.837	1.099	16.946	4.062	47.69	0.908	1.224	0.817	0.968
fueracol	1.34	5.735	0.512	2.058	7.239	3.724	98.294	0.95	2.6	0.385	0.84
fueracol	1.07	4.311	0.724	1.384	9.082	6.281	52.182	1.077	1.249	0.801	0.927
fueracol	0.786	3.478	0.816	1.132	14.249	7.067	176.309	0.902	1.261	0.793	0.962
fueracol	0.59	3.115	0.764	0.995	9.369	7.739	75.455	0.789	1.347	0.743	0.93
fueracol	0.621	3.038	0.845	0.984	10.791	6.906	125.961	0.816	1.201	0.832	0.962
fueracol	0.797	3.548	0.796	1.154	16.222	7.536	143.44	0.9	1.33	0.752	0.953
fueracol	0.712	3.29	0.827	1.135	7.213	7.952	123.398	0.795	1.453	0.688	0.972
fueracol	0.68	3.207	0.831	1.011	9.796	9.239	51.064	0.867	1.164	0.859	0.969
fueracol	0.703	3.353	0.786	1.13	20.738	8.609	157.218	0.822	1.267	0.79	0.953
fueracol	0.699	3.193	0.861	1.022	14.926	9.77	69.717	0.876	1.133	0.882	0.977
fueracol	0.574	2.954	0.826	0.999	17.061	9.78	172.208	0.715	1.414	0.707	0.968
fueracol	0.759	3.435	0.808	1.113	13.853	9.905	132.346	0.89	1.283	0.78	0.954
fueracol	0.935	3.731	0.844	1.202	7.432	9.989	151.548	1.011	1.158	0.864	0.974
fueracol	0.424	2.541	0.825	0.828	11.983	9.89	121.891	0.647	1.279	0.782	0.972
fueracol	0.663	3.145	0.842	1.022	8.931	10.421	159.717	0.846	1.207	0.829	0.971
fueracol	0.766	3.417	0.824	1.081	3.406	11.447	65.533	0.924	1.194	0.837	0.959
fueracol	0.419	2.539	0.817	0.86	11.332	10.525	125.134	0.623	1.401	0.714	0.956
fueracol	0.881	3.728	0.797	1.218	9.728	12.155	50.728	0.934	1.357	0.737	0.948
fueracol	0.727	3.347	0.815	1.058	14.816	12.822	53.807	0.893	1.206	0.829	0.959
fueracol	1.486	6.426	0.452	2.002	7.734	13.395	40.569	1.053	2.271	0.44	0.824
fueracol	0.698	3.4	0.759	1.122	13.316	12.613	169.838	0.882	1.441	0.694	0.933
fueracol	0.986	3.97	0.786	1.213	17.342	12.514	106.723	1.071	1.18	0.847	0.952
fueracol	0.901	3.705	0.825	1.226	20.394	12.723	93.652	0.934	1.316	0.76	0.969
fueracol	0.645	3.172	0.805	1.01	11.166	13.806	84.378	0.876	1.149	0.87	0.964
fueracol	0.85	3.633	0.809	1.149	11.582	14.952	121.097	0.962	1.235	0.81	0.953
fueracol	0.633	3.098	0.829	1.005	6.874	16.321	113.51	0.816	1.269	0.788	0.962
fueracol	0.561	2.953	0.808	1	8.53	1.042	123.524	0.764	1.363	0.734	0.963
fueracol	0.646	3.138	0.825	1.022	17.326	1.052	128.797	0.833	1.248	0.801	0.966
fueracol	1.613	5.097	0.781	1.781	24.748	2.495	157.109	1.205	1.501	0.666	0.965
fueracol	0.811	3.519	0.824	1.176	14.493	2.271	95.08	0.904	1.338	0.747	0.967
fueracol	0.678	3.177	0.844	1.006	10.53	2.927	140.042	0.869	1.159	0.863	0.972
fueracol	0.743	3.31	0.852	1.045	6.301	3.823	54.33	0.915	1.145	0.873	0.975
fueracol	0.928	3.704	0.85	1.221	15.884	4.416	30.503	0.965	1.254	0.797	0.978
fueracol	1.008	4.208	0.715	1.369	8.098	5.958	73.426	0.992	1.435	0.697	0.936
fueracol	0.853	3.654	0.803	1.146	10.791	5.76	47.394	0.975	1.193	0.838	0.956
fueracol	0.91	3.739	0.818	1.22	12.962	5.916	15.341	0.951	1.311	0.763	0.958
fueracol	0.794	3.492	0.818	1.105	18.191	6.505	78.584	0.926	1.214	0.824	0.959
fueracol	0.498	2.902	0.743	0.925	10.572	6.682	80.272	0.693	1.395	0.717	0.936
fueracol	0.725	3.395	0.79	1.109	3.01	7.046	25.001	0.861	1.32	0.757	0.949
fueracol	0.859	3.642	0.813	1.157	14.275	7.452	69.444	0.956	1.24	0.807	0.959
fueracol	0.678	3.145	0.861	1.016	8.442	8.702	53.13	0.873	1.167	0.857	0.974
fueracol	0.774	3.441	0.822	1.096	14.629	7.89	110.588	0.921	1.209	0.827	0.962
fueracol	0.683	3.234	0.82	1.062	2.172	8.749	32.989	0.819	1.324	0.755	0.958
fueracol	0.671	3.154	0.847	1.04	4.755	9.02	77.565	0.844	1.24	0.807	0.971
fueracol	0.598	2.986	0.843	1.011	10.27	9.082	76.895	0.747	1.36	0.735	0.973
fueracol	0.529	2.815	0.839	0.975	19.243	9.082	70.017	0.732	1.299	0.77	0.975
fueracol	0.793	3.497	0.816	1.136	23.711	8.374	159.321	0.904	1.289	0.776	0.962
fueracol	1.272	6.051	0.436	1.89	13.04	10.587	69.518	0.948	2.372	0.422	0.828
fueracol	0.647	3.157	0.815	0.966	8.504	10.098	60.255	0.863	1.136	0.88	0.958
fueracol	0.797	3.554	0.794	1.143	3.395	10.291	59.931	0.904	1.306	0.766	0.945
fueracol	0.713	3.344	0.801	1.105	20.691	9.64	160.455	0.824	1.385	0.722	0.956
fueracol	0.509	2.735	0.856	0.872	17.79	10.035	36.254	0.774	1.127	0.888	0.97
fueracol	0.709	3.369	0.785	1.064	5.791	9.692	160.856	0.871	1.263	0.792	0.942
fueracol	0.432	6.23	0.14	1.162	10.614	10.509	62.516	0.859	1.417	0.706	0.628
fueracol	0.688	3.181	0.854	1.037	25.445	10.374	13.059	0.887	1.172	0.853	0.972
fueracol	0.71	3.27	0.835	1.077	22.097	10.556	21.853	0.87	1.222	0.819	0.966
fueracol	0.003	0.221	0.884	0.085	11.103	9.947	142.431	0.052	1.311	0.763	0.988
fueracol	0.72	3.372	0.796	1.082	22.795	10.843	113.85	0.847	1.332	0.751	0.945
fueracol	0.711	3.356	0.794	1.103	12.374	11.348	7.595	0.817	1.387	0.721	0.952
fueracol	0.63	3.092	0.828	0.992	15.998	13.608	36.027	0.815	1.222	0.818	0.966
fueracol	0.746	3.441	0.791	1.102	13.056	13.311	169.38	0.881	1.287	0.777	0.947
fueracol	0.939	3.868	0.788	1.219	10.525	14.879	80.658	1.008	1.248	0.801	0.943
fueracol	0.581	2.953	0.837	0.956	8.056	14.327	155.53	0.774	1.199	0.834	0.968
fueracol	0.685	3.315	0.783	1.018	8.343	16.858	30.763	0.898	1.172	0.853	0.947
fueracol	0.694	3.287	0.807	1.08	14.639	17.134	140.088	0.845	1.313	0.762	0.958
fueracol	0.686	3.308	0.788	1.027	8.004	1.156	64.474	0.871	1.194	0.837	0.952
fueracol	0.509	2.773	0.831	0.893	14.962	0.307	103.145	0.736	1.243	0.805	0.96
fueracol	0.619	3.132	0.793	0.997	19.17	0.854	151.963	0.852	1.204	0.831	0.956
fueracol	0.691	4.357	0.457	1.474	17.42	1.989	36.667	0.773	2.345	0.426	0.755
fueracol	0.76	3.488	0.785	1.11	6.926	2.588	15.798	0.892	1.262	0.792	0.949
fueracol	0.913	3.687	0.844	1.185	13.098	3.989	144.843	0.985	1.222	0.818	0.967
fueracol	0.665	3.213	0.81	1.022	9.994	4.578	104.461	0.872	1.18	0.847	0.958
fueracol	0.541	2.851	0.836	0.992	14.884	5.557	72.897	0.7	1.358	0.736	0.975
fueracol	0.517	2.731	0.871	0.918	12.327	4.979	155.179	0.709	1.273	0.786	0.98
fueracol	0.848	3.696	0.78	1.212	22.305	4.828	96.911	0.905	1.395	0.717	0.947
fueracol	0.546	2.96	0.783	0.933	8.312	5.364	111.267	0.791	1.231	0.812	0.948
fueracol	0.8	3.574	0.787	1.157	9.239	5.926	166.464	0.895	1.327	0.754	0.952
fueracol	0.519	2.877	0.788	1.082	4.875	5.578	109.394	0.654	1.658	0.603	0.972
fueracol	0.586	2.89	0.882	0.924	14.67	6.208	15.368	0.815	1.133	0.883	0.98
fueracol	1.289	5.717	0.496	1.921	18.811	6.338	172.836	0.981	2.389	0.419	0.798
fueracol	0.754	3.367	0.836	1.035	24.581	6.963	58.789	0.926	1.123	0.891	0.971
fueracol	0.807	3.488	0.833	1.17	13.598	6.687	118.733	0.906	1.28	0.781	0.967
fueracol	0.761	3.454	0.802	1.144	9.744	7.228	146.889	0.862	1.384	0.723	0.95
fueracol	0.812	3.487	0.839	1.113	18.17	8.129	59.956	0.934	1.201	0.833	0.968
fueracol	0.872	3.631	0.831	1.198	22.138	8.265	20.09	0.935	1.314	0.761	0.964
fueracol	0.633	3.228	0.763	1.08	4.203	9.994	19.134	0.819	1.383	0.723	0.939
fueracol	0.834	3.703	0.764	1.203	7.103	9.895	174.536	1.002	1.161	0.861	0.95
fueracol	0.762	3.436	0.811	1.093	12.566	10.332	165.368	0.908	1.225	0.816	0.959
fueracol	0.769	3.469	0.803	1.273	15.597	10.176	149.237	0.742	1.713	0.584	0.984
fueracol	0.81	3.606	0.783	1.15	8.093	11.509	146.454	0.898	1.33	0.752	0.944
fueracol	0.858	3.647	0.81	1.165	5.479	11.551	112.324	0.931	1.277	0.783	0.965
fueracol	0.639	3.101	0.834	1.044	10.442	12.999	79.363	0.853	1.222	0.818	0.964
fueracol	0.812	3.688	0.75	1.196	5.432	16.446	29.466	0.886	1.417	0.706	0.942
fueracol	0.887	3.718	0.807	1.232	14.931	2.13	19.507	0.954	1.342	0.745	0.952
fueracol	0.823	3.633	0.784	1.179	12.457	2.354	145.257	0.916	1.334	0.75	0.947
fueracol	0.944	3.824	0.811	1.196	16.842	4.927	124.174	1.005	1.219	0.821	0.961
fueracol	0.642	3.175	0.8	0.991	12.535	7.395	55.057	0.824	1.22	0.82	0.957
fueracol	0.004	0.246	0.87	0.094	2.734	6.755	146.31	0.057	1.402	0.713	0.969
fueracol	0.655	3.118	0.846	1.086	21.237	7.536	147.529	0.76	1.417	0.706	0.983
fueracol	1.121	4.055	0.857	1.32	12.593	9.082	66.772	1.07	1.242	0.805	0.979
fueracol	0.781	3.417	0.84	1.08	23.258	10.306	39.912	0.943	1.134	0.882	0.966
fueracol	0.801	3.517	0.813	1.137	19.821	10.567	73.225	0.912	1.266	0.79	0.962
fueracol	0.593	2.992	0.832	0.937	5.812	10.098	147.016	0.833	1.109	0.901	0.962
fueracol	0.679	3.319	0.774	1.027	10.4	12.707	73.496	0.865	1.205	0.83	0.951
fueracol	0.519	2.802	0.831	0.901	18.884	12.176	100.66	0.745	1.232	0.812	0.963
fueracol	0.596	2.985	0.841	1.078	12.327	12.431	128.919	0.713	1.529	0.654	0.983
fueracol	0.718	3.591	0.7	1.119	1.135	13.764	80.625	0.854	1.414	0.707	0.91
fueracol	0.619	3.17	0.774	0.989	23.513	12.702	106.526	0.857	1.182	0.846	0.959
fueracol	0.703	4.34	0.469	1.476	19.946	14.441	32.905	0.781	2.316	0.432	0.764
fueracol	0.756	3.504	0.774	1.11	9.619	14.405	29.812	0.901	1.268	0.789	0.947
fueracol	0.893	3.632	0.85	1.157	18.014	15.738	99.59	0.979	1.197	0.835	0.97
fueracol	0.545	2.815	0.864	0.93	9.296	17.17	65.875	0.76	1.2	0.833	0.974
fueracol	0.546	2.887	0.824	0.999	17.004	17.582	37.587	0.704	1.354	0.738	0.979
fueracol	0.518	2.722	0.879	0.915	14.681	17.066	149.931	0.71	1.267	0.789	0.981
fueracol	0.004	0.239	0.865	0.094	8.666	2.14	146.31	0.052	1.522	0.657	0.983
fueracol	0.798	3.517	0.81	1.128	6.572	2.422	158.886	0.939	1.231	0.813	0.957
fueracol	0.768	3.848	0.652	1.176	12.16	3.573	29.745	0.978	1.305	0.766	0.901
fueracol	0.732	3.475	0.762	1.115	6.848	6.499	66.309	0.85	1.353	0.739	0.949
fueracol	0.59	3.133	0.756	0.975	17.649	5.536	109.983	0.807	1.245	0.803	0.945
fueracol	0.867	3.614	0.835	1.17	24.034	6.531	138.79	0.953	1.249	0.801	0.967
fueracol	0.543	2.881	0.823	0.931	9.884	7.697	19.956	0.765	1.244	0.804	0.964
fueracol	0.816	3.476	0.849	1.106	13.603	8.562	143.616	0.953	1.147	0.872	0.972
fueracol	1.22	5.193	0.568	1.887	6.343	9.426	2.689	0.967	2.269	0.441	0.87
fueracol	0.825	3.683	0.765	1.218	19.311	10.14	29.745	0.916	1.339	0.747	0.938
fueracol	0.832	3.562	0.824	1.153	10.608	10.285	176.634	0.951	1.235	0.81	0.969
fueracol	0.827	3.588	0.808	1.14	8.369	10.78	33.254	0.94	1.22	0.82	0.967
fueracol	0.698	3.295	0.808	1.072	6.26	10.655	103.766	0.847	1.308	0.765	0.955
fueracol	0.882	3.699	0.81	1.194	2.198	10.947	96.257	0.961	1.277	0.783	0.956
fueracol	0.678	3.283	0.791	1.066	11.291	12.337	124.854	0.807	1.312	0.762	0.953
fueracol	0.723	3.326	0.821	1.072	6.4	13.155	172.461	0.875	1.248	0.801	0.954
fueracol	0.565	3.102	0.738	1.191	13.212	13.92	82.968	0.727	1.574	0.635	0.971
fueracol	0.856	3.573	0.843	1.16	17.53	15.686	43.363	0.939	1.255	0.797	0.966
fueracol	0.817	3.534	0.822	1.182	6.343	14.941	145.049	0.902	1.25	0.8	0.968
fueracol	1.066	3.946	0.86	1.263	8.635	16.592	11.171	1.078	1.169	0.856	0.975
fueracol	0.995	3.886	0.828	1.296	14.124	16.196	124.52	1.007	1.308	0.764	0.967
fueracol	0.697	3.303	0.803	1.072	8.546	1.443	82.185	0.847	1.308	0.764	0.954
fueracol	0.882	3.711	0.805	1.196	4.38	0.578	98.765	0.96	1.283	0.779	0.956
fueracol	0.68	3.283	0.793	1.066	13.473	2.208	122.836	0.808	1.317	0.759	0.953
fueracol	0.722	3.327	0.82	1.073	8.572	2.896	171.909	0.875	1.247	0.802	0.954
fueracol	0.563	3.1	0.737	1.195	15.368	3.833	81.482	0.727	1.583	0.632	0.968
fueracol	0.812	3.509	0.828	1.178	8.468	4.682	143.991	0.894	1.255	0.797	0.969
fueracol	0.854	3.579	0.837	1.162	19.66	5.723	48.089	0.938	1.259	0.794	0.965
fueracol	1.065	3.957	0.855	1.263	10.718	6.39	9.734	1.077	1.172	0.853	0.975
fueracol	0.996	3.891	0.827	1.294	16.28	6.088	119.659	1.008	1.307	0.765	0.967
fueracol	0.826	3.54	0.828	1.109	4.609	10.181	38.324	0.966	1.158	0.864	0.966
fueracol	0.938	3.939	0.759	1.299	7.161	10.192	12.031	0.945	1.469	0.681	0.942
fueracol	0.903	3.765	0.801	1.151	9.645	10.78	15.482	1.029	1.118	0.895	0.963
fueracol	0.676	3.282	0.788	1.113	12.723	10.395	125.475	0.798	1.503	0.665	0.954
fueracol	0.015	0.456	0.911	0.156	0.016	17.222	154.29	0.13	1.131	0.884	0.96
fueracol	0.829	3.564	0.82	1.133	14.176	0.427	158.15	0.965	1.216	0.822	0.965
fueracol	0.481	2.714	0.82	0.868	20.274	1.745	77.881	0.705	1.27	0.787	0.955
fueracol	0.8	3.514	0.814	1.171	6.89	2.5	31.357	0.856	1.388	0.721	0.962
fueracol	0.829	3.466	0.867	1.139	18.123	3.52	159.659	0.958	1.18	0.847	0.975
fueracol	0.688	3.199	0.845	1.019	11.452	4.682	82.367	0.882	1.174	0.852	0.969
fueracol	0.65	3.165	0.816	1	13.629	3.921	110.416	0.846	1.192	0.839	0.957
fueracol	0.688	3.398	0.748	1.033	7.114	5.484	78.067	0.893	1.168	0.856	0.939
fueracol	0.679	3.187	0.839	1.118	8.629	4.744	129.327	0.768	1.454	0.688	0.985
fueracol	0.834	3.574	0.821	1.166	18.316	5.885	56.665	0.915	1.301	0.769	0.961
fueracol	0.808	3.569	0.797	1.155	7.286	6.119	13.033	0.899	1.317	0.759	0.952
fueracol	0.96	3.844	0.817	1.22	6.156	6.682	96.124	0.997	1.251	0.8	0.96
fueracol	0.691	3.321	0.787	1.071	10.832	6.947	128.486	0.864	1.235	0.81	0.962
fueracol	0.726	3.293	0.841	1.028	6.822	7.614	169.487	0.914	1.132	0.883	0.968
fueracol	1.02	3.862	0.859	1.256	23.539	7.952	130.627	1.05	1.202	0.832	0.973
fueracol	0.648	3.165	0.813	1.018	6.13	8.244	118.4	0.82	1.267	0.789	0.953
fueracol	0.462	2.638	0.835	0.891	4.349	8.51	142.125	0.702	1.204	0.83	0.971
fueracol	1.079	4.098	0.807	1.335	10.801	8.713	129.777	1.06	1.299	0.77	0.954
fueracol	0.972	3.859	0.82	1.237	12.832	8.796	111.488	1.052	1.18	0.847	0.956
fueracol	0.618	3.08	0.819	0.991	22.914	9.947	60.741	0.801	1.273	0.786	0.956
fueracol	0.513	2.842	0.799	0.951	14.285	9.744	167.029	0.684	1.433	0.698	0.951
fueracol	0.704	3.198	0.865	1.009	19.238	10.515	75.964	0.932	1.084	0.923	0.974
fueracol	0.766	3.434	0.816	1.111	16.457	10.504	8.624	0.911	1.258	0.795	0.965
fueracol	0.86	3.738	0.773	1.184	4	10.28	98.344	0.953	1.281	0.78	0.95
fueracol	0.656	3.128	0.842	1.041	16.514	12.639	74.921	0.807	1.296	0.772	0.975
fueracol	0.757	3.397	0.825	1.098	13.842	12.822	30.824	0.887	1.235	0.81	0.967
fueracol	0.564	3.136	0.721	1.075	23.529	12.488	130.481	0.701	1.577	0.634	0.931
fueracol	0.715	3.435	0.761	1.17	5.77	13.27	175.914	0.82	1.419	0.705	0.944
fueracol	0.715	3.394	0.781	1.059	18.837	14.847	83.504	0.889	1.213	0.825	0.948
fueracol	0.592	3.07	0.789	0.963	9.681	14.874	158.429	0.784	1.281	0.781	0.946
fueracol	0.815	3.484	0.844	1.114	5.749	15.009	95.364	0.967	1.142	0.876	0.971
fueracol	0.627	3.248	0.747	0.996	13.759	16.592	127.349	0.848	1.24	0.806	0.935
fueracol	0.845	3.656	0.795	1.181	16.144	2.041	152.418	0.919	1.33	0.752	0.952
fueracol	0.707	3.298	0.816	1.075	12.478	1.969	113.709	0.847	1.312	0.762	0.951
fueracol	0.657	3.216	0.798	1.071	9.093	3.578	148.319	0.82	1.34	0.746	0.951
fueracol	0.826	3.549	0.825	1.131	13.915	4.302	156.386	0.963	1.218	0.821	0.965
fueracol	0.479	2.709	0.819	0.865	19.982	5.802	77.135	0.704	1.272	0.786	0.954
fueracol	0.797	3.505	0.815	1.169	6.562	6.15	25.31	0.851	1.392	0.718	0.963
fueracol	0.827	3.469	0.863	1.139	17.753	7.562	171.055	0.958	1.181	0.847	0.975
fueracol	0.687	3.223	0.832	1.019	11.072	8.484	80.586	0.878	1.177	0.85	0.969
fueracol	0.65	3.161	0.818	0.998	13.259	7.786	109.191	0.845	1.194	0.838	0.957
fueracol	0.686	3.388	0.751	1.033	6.661	9.145	73.301	0.89	1.171	0.854	0.939
fueracol	0.679	3.191	0.838	1.118	8.234	8.473	126.283	0.768	1.453	0.688	0.985
fueracol	0.832	3.562	0.824	1.165	17.962	9.921	61.144	0.915	1.3	0.769	0.961
fueracol	0.807	3.554	0.803	1.152	6.869	9.806	11.208	0.898	1.317	0.759	0.952
fueracol	0.959	3.836	0.819	1.216	5.479	10.39	114.809	1	1.25	0.8	0.96
fueracol	0.692	3.325	0.786	1.069	10.39	10.728	126.479	0.864	1.237	0.808	0.961
fueracol	0.725	3.291	0.841	1.028	6.359	11.28	168.007	0.914	1.133	0.883	0.969
fueracol	0.648	3.17	0.81	1.018	5.656	11.884	117.745	0.822	1.264	0.791	0.953
fueracol	1.019	3.875	0.853	1.256	23.045	12.108	130.292	1.048	1.204	0.831	0.973
fueracol	0.463	2.638	0.836	0.887	3.859	12.108	142.39	0.703	1.199	0.834	0.97
fueracol	1.076	4.099	0.805	1.335	10.296	12.499	128.346	1.059	1.302	0.768	0.953
fueracol	0.971	3.86	0.819	1.234	12.316	12.639	113.103	1.052	1.179	0.848	0.956
fueracol	0.616	3.077	0.817	0.988	22.373	14.066	57.482	0.801	1.271	0.787	0.955
fueracol	0.512	2.845	0.795	0.95	13.759	13.624	162.459	0.685	1.433	0.698	0.95
fueracol	0.702	3.195	0.864	1.009	18.686	14.535	74.745	0.931	1.082	0.924	0.972
fueracol	0.859	3.74	0.772	1.182	3.401	13.874	99.379	0.95	1.282	0.78	0.951
fueracol	0.765	3.429	0.818	1.109	15.91	14.452	7.826	0.913	1.255	0.797	0.965
fueracol	0.655	3.125	0.842	1.04	15.915	16.582	74.015	0.806	1.295	0.772	0.975
fueracol	0.756	3.389	0.828	1.096	13.233	16.691	29.002	0.887	1.234	0.81	0.967
fueracol	0.715	3.426	0.765	1.168	5.151	16.894	173.857	0.822	1.415	0.707	0.946
fueracol	0.561	3.133	0.718	1.072	22.925	16.629	128.095	0.698	1.576	0.635	0.931
fueracol	0.708	3.435	0.754	1.12	15.785	2.068	36.87	0.83	1.41	0.709	0.93
fueracol	1.63	6.373	0.504	2.22	21.524	3.765	87.849	1.019	2.598	0.385	0.854
fueracol	0.836	3.585	0.817	1.149	10.77	3.432	31.097	0.958	1.229	0.814	0.96
fueracol	1.131	5.296	0.507	1.577	15.639	3.604	20.888	0.931	1.897	0.527	0.868
fueracol	0.557	2.877	0.845	0.937	4.031	4.052	78.128	0.769	1.184	0.844	0.972
fueracol	0.998	3.892	0.828	1.245	20.649	3.599	109.799	1.024	1.241	0.806	0.963
fueracol	0.907	3.764	0.804	1.21	11.889	3.807	105.471	0.948	1.31	0.763	0.958
fueracol	0.94	3.85	0.797	1.289	2.442	4.427	151.26	0.953	1.389	0.72	0.956
fueracol	0.435	2.507	0.87	0.8	7.327	4.343	103.946	0.724	1.084	0.922	0.976
fueracol	0.983	3.931	0.799	1.24	4.911	5.65	70.12	1.038	1.239	0.807	0.954
fueracol	0.57	2.894	0.855	0.961	13.738	6.036	105.391	0.763	1.277	0.783	0.978
fueracol	0.794	3.445	0.841	1.139	10.546	6.817	30.2	0.897	1.263	0.792	0.965
fueracol	0.954	3.743	0.856	1.225	22.993	7.9	68.56	1.003	1.251	0.8	0.974
fueracol	0.835	3.543	0.836	1.128	20.243	7.937	47.993	0.976	1.177	0.85	0.963
fueracol	0.639	3.171	0.799	1.08	7.13	7.551	150.221	0.765	1.47	0.68	0.949
fueracol	0.64	3.197	0.787	1.022	10.088	8.249	51.203	0.818	1.286	0.777	0.951
fueracol	0.541	2.988	0.762	0.9	19.243	7.869	140.874	0.811	1.129	0.886	0.947
fueracol	0.658	3.109	0.855	1.028	14.983	8.786	24.877	0.844	1.25	0.8	0.973
fueracol	1.096	4.068	0.832	1.32	20.784	8.905	124.881	1.054	1.257	0.796	0.97
fueracol	0.539	2.783	0.875	0.91	14.066	9.661	43.84	0.801	1.126	0.888	0.982
fueracol	0.677	3.296	0.784	1.033	6.984	9.759	41.73	0.85	1.245	0.803	0.954
fueracol	0.94	3.848	0.798	1.23	22.092	10.067	15.979	1.013	1.248	0.802	0.952
fueracol	1.11	4.055	0.849	1.308	18.483	10.035	144.728	1.108	1.195	0.837	0.973
fueracol	0.636	3.18	0.79	1.033	10.822	11.166	54.227	0.804	1.347	0.743	0.943
fueracol	1.342	5.833	0.496	1.917	17.274	13.233	80.461	1.059	2.241	0.446	0.833
fueracol	0.592	3.003	0.825	0.977	15.071	11.884	12.628	0.773	1.308	0.764	0.959
fueracol	1.008	3.849	0.855	1.267	5.677	12.415	36.304	1.03	1.245	0.803	0.975
fueracol	0.631	3.147	0.801	1.008	13.749	12.379	165.03	0.804	1.27	0.787	0.962
fueracol	1.01	4.022	0.785	1.368	12.306	13.66	65.971	0.939	1.444	0.693	0.965
fueracol	0.951	3.865	0.8	1.282	11.259	14.681	46.975	1.016	1.292	0.774	0.954
fueracol	0.809	3.491	0.834	1.16	16.29	15.045	40.267	0.902	1.329	0.753	0.968
fueracol	1.022	3.884	0.851	1.272	21.935	2.323	75.053	1.037	1.238	0.808	0.981
fueracol	0.649	3.141	0.827	0.984	13.025	2.052	66.284	0.855	1.156	0.865	0.964
fueracol	0.746	3.351	0.835	1.055	16.634	2.099	27.956	0.918	1.169	0.856	0.961
fueracol	0.648	3.169	0.81	1.143	7.973	1.88	169.765	0.709	1.625	0.615	0.981
fueracol	0.002	0.175	0.899	0.066	5.145	1.974	135	0.047	1	1	1
fueracol	0.767	3.389	0.839	1.098	11.952	2.896	14.564	0.926	1.167	0.857	0.97
fueracol	0.695	3.257	0.823	1.065	5.182	4.083	27.693	0.824	1.307	0.765	0.962
fueracol	1.186	4.217	0.838	1.341	21.144	4.885	80.611	1.152	1.14	0.877	0.968
